Name	Length	EffectiveLength	TPM	NumReads
FBgn0053156	1997.85	1826.85	8.04868	122.999
FBgn0085404	2167.33	1996.33	0.059881	1
FBgn0036063	842.218	671.473	12.1061	68
FBgn0030559	1367	1196	0.368344	3.685
FBgn0034496	2708	2537	17.4594	370.534
FBgn0036177	360	189.529	0	0
FBgn0046793	1463	1292	0	0
FBgn0050375	1399	1228	0	0
FBgn0037147	2096	1925	0	0
FBgn0050288	965	794.189	0.150521	1
FBgn0004863	1856	1685	1e-05	0
FBgn0030266	12204	12033	16.9216	1703.3
FBgn0040959	361	190.528	5.01941	8
FBgn0026392	1137	966.002	0	0
FBgn0036152	3522.94	3351.94	5.8511	164.063
FBgn0031492	2906	2735	29.004	663.579
FBgn0030830	771.804	601.1	0.397746	2
FBgn0040582	724	553.298	0	0
FBgn0262124	3158.82	2987.82	33.3683	834
FBgn0036850	1170.27	999.271	9.33111	78
FBgn0041707	1137.13	966.136	0.371198	3
FBgn0039882	2158	1987	10.8894	181
FBgn0039833	1822	1651	0.506842	7
FBgn0030864	1643	1472	26.6372	328
FBgn0053875	528	357.404	0.053591	0.16
FBgn0035904	881	710.228	247.424	1470
FBgn0031240	2417	2246	0.159674	3
FBgn0050401	1223	1052	0	0
FBgn0035024	3139	2968	33.0272	820
FBgn0037749	921.091	750.311	39.6717	249
FBgn0035603	543	372.396	126.157	393
FBgn0001297	3406.84	3235.84	317.827	8603.09
FBgn0031213	1622.45	1451.45	43.157	524.001
FBgn0285913	2135.21	1964.21	22.4575	369
FBgn0033761	1124	953.002	41.269	329
FBgn0029153	2125	1954	0	0
FBgn0260439	2402.69	2231.69	248.01	4630
FBgn0036441	694	523.334	0	0
FBgn0032602	1747.26	1576.26	0.758392	10
FBgn0003165	5457.07	5286.07	79.6972	3524.14
FBgn0051469	613	442.377	0.270228	1
FBgn0087012	3718.09	3547.1	0.168662	5.005
FBgn0034513	1626	1455	0	0
FBgn0031738	3261.3	3090.31	23.558	609
FBgn0262819	664	493.34	0	0
FBgn0031579	687	516.336	0.694563	3
FBgn0261993	642	471.349	0	0
FBgn0004862	1449	1278	0	0
FBgn0051612	3374.8	3203.8	4.88796	131
FBgn0014033	2080.08	1909.08	287.53	4591.83
FBgn0086253	1533.84	1362.84	37.6299	429
FBgn0266557	16136.4	15965.4	58.5367	7817.81
FBgn0030823	1630	1459	0	0
FBgn0030803	1691.19	1520.19	19.3446	246
FBgn0025633	4290.98	4119.98	17.1701	591.76
FBgn0038869	1356	1185	41.865	415
FBgn0033369	1339	1168	0	0
FBgn0058298	1161	990.002	0.724499	6
FBgn0003984	4327.72	4156.73	0.891523	31
FBgn0013973	4066	3895	0	0
FBgn0010247	3112	2941	6.34091	156
FBgn0036785	1938	1767	0	0
FBgn0027836	2629.06	2458.07	98.6272	2028
FBgn0040091	1747.28	1576.28	91.84	1211
FBgn0038641	4748	4577	5.1e-05	0.002
FBgn0003227	2968.78	2797.78	6.76516	158.332
FBgn0053687	792	621.287	0	0
FBgn0011280	1096.75	925.756	2.1952	17
FBgn0262593	7435.03	7264.04	0.101677	6.18
FBgn0052698	4500.69	4329.69	0.541995	19.631
FBgn0040968	849.972	679.221	3.51949	19.997
FBgn0033422	1191	1020	2.81276	24
FBgn0032082	2076.66	1905.67	13.6751	218
FBgn0030834	1071	900.002	36.9253	278
FBgn0034419	1647.86	1476.86	30.03	371
FBgn0259736	5324.59	5153.6	4.26805	184
FBgn0037176	831.525	660.795	0.180908	1
FBgn0039246	1933	1762	0.339224	5
FBgn0261583	408	237.485	0.503368	1
FBgn0051028	3775	3604	0.099508	3
FBgn0086691	592.879	422.263	39.6339	140
FBgn0040361	1493.4	1322.4	0.090398	1
FBgn0032416	1634	1463	0	0
FBgn0031281	2413.35	2242.36	6.50396	122
FBgn0033712	1234.13	1063.13	7.54128	67.067
FBgn0037875	2003	1832	36.9329	566
FBgn0039640	3501.59	3330.59	2.94317	82
FBgn0039454	984	813.163	1.47009	10
FBgn0038577	903	732.224	29.6439	181.575
FBgn0035248	517	346.416	16.2189	47
FBgn0030854	1769.7	1598.7	34.172	457
FBgn0016031	3362.35	3191.35	29.18	778.999
FBgn0030634	2500.91	2329.91	0.362377	7.063
FBgn0042712	2275.42	2104.43	38.5708	679
FBgn0031601	606	435.381	34.3213	125
FBgn0085486	1303	1132	0	0
FBgn0030997	3037.27	2866.28	0.272493	6.534
FBgn0039436	1025	854.002	0	0
FBgn0038766	1220	1049	6.38167	56
FBgn0085205	401	230.494	1.55591	3
FBgn0041237	1239	1068	0	0
FBgn0036670	812.5	641.694	0	0
FBgn0010226	1430.67	1259.67	12.4319	130.999
FBgn0259145	6446.78	6275.78	0.158196	8.305
FBgn0260474	1572	1401	0.255979	3
FBgn0000121	1547	1376	0.434384	5
FBgn0023172	8408.03	8237.03	40.0844	2762
FBgn0262613	535	364.413	0	0
FBgn0015571	1794.04	1623.05	8.69107	118
FBgn0026143	2214	2043	15.6815	268
FBgn0038811	1464.73	1293.73	23.1928	251
FBgn0034963	831.534	660.787	17.0055	94
FBgn0036890	1985.04	1814.04	0.065898	1
FBgn0050390	1029.34	858.345	21.4477	154
FBgn0038105	1462	1291	43.3353	468
FBgn0034563	614	443.374	0	0
FBgn0031756	2309.32	2138.32	0.447238	8.001
FBgn0260639	1850	1679	42.8615	602
FBgn0004580	2705	2534	0.235877	5
FBgn0037852	2109.96	1938.96	29.2235	474
FBgn0040729	281	110.569	1.08116	1
FBgn0029573	690	519.335	4.14331	18
FBgn0030137	825	654.267	10.78	59
FBgn0263040	846	675.252	0.531102	3
FBgn0034583	1160	989.002	178.89	1480
FBgn0285892	5682.4	5511.4	8.43743	389.001
FBgn0033872	1783.47	1612.48	0.37068	5
FBgn0011737	2409.92	2238.92	24.4292	457.535
FBgn0035545	828.667	657.875	0	0
FBgn0051546	999	828.002	4.90874	34
FBgn0039907	5357	5186	16.4123	712
FBgn0052071	453	282.452	1.26969	3
FBgn0261799	3496	3325	0.215716	6
FBgn0263400	1365.5	1194.5	0.100078	1
FBgn0003525	2684.73	2513.73	50.5994	1064
FBgn0038296	4347.92	4176.92	4.12124	144
FBgn0039879	1812	1641	0.145695	2
FBgn0029728	5191.5	5020.5	0	0
FBgn0051660	4185.09	4014.09	0.26828	9.009
FBgn0265349	244	73.592	0	0
FBgn0052196	774.737	604.03	1.78117	9
FBgn0011692	3207	3036	48.4706	1231
FBgn0058263	2091.09	1920.11	19.6113	315
FBgn0086708	2782.9	2611.9	9.16545	200.257
FBgn0013771	1964	1793	2.89149	43.369
FBgn0259785	3834.51	3663.52	57.4624	1761
FBgn0264962	5289.83	5118.87	28.5611	1223
FBgn0030377	2187	2016	1.66671	28.108
FBgn0035571	1168.48	997.479	0.120117	1.002
FBgn0039209	3870.23	3699.23	39.5133	1222.74
FBgn0027930	1468.95	1297.95	80.6712	875.902
FBgn0083945	2551	2380	0.050228	1
FBgn0051820	429.5	258.967	0	0
FBgn0002638	2162.85	1991.85	130.955	2182
FBgn0001150	1780	1609	2.67349	35.984
FBgn0004436	1273.27	1102.27	107.15	988
FBgn0015400	6939	6768	0.023454	1.328
FBgn0033951	829.578	658.843	41.5505	229
FBgn0053458	896	725.225	0	0
FBgn0047038	597	426.382	192.33	686
FBgn0051523	2655.15	2484.16	165.973	3449
FBgn0025865	2404.11	2233.11	174.299	3256
FBgn0034416	1476.66	1305.67	0.274671	3
FBgn0266711	590.104	419.484	153.032	537
FBgn0031423	963	792.19	0	0
FBgn0262005	508	337.422	0	0
FBgn0000042	1714.61	1543.61	3936.15	50826.2
FBgn0035551	1126	955.002	0	0
FBgn0030892	1620.33	1449.33	22.3524	271
FBgn0039228	927	756.223	0.650104	4.113
FBgn0026874	1427	1256	3.61673	38
FBgn0028658	1666.01	1495.01	2.00863	25.12
FBgn0036485	3072.94	2901.94	0.288868	7.013
FBgn0040832	656	485.346	0	0
FBgn0033368	3362.36	3191.37	1.11429	29.748
FBgn0027493	1951	1780	321.824	4792
FBgn0259699	5974.88	5803.89	4.12868	200.45
FBgn0035383	2352	2181	27.7891	507
FBgn0004870	5328.78	5157.78	1.15886	50
FBgn0263108	3764.16	3593.16	82.7048	2485.91
FBgn0035122	775.211	604.499	64.0782	324.029
FBgn0284250	4807	4636	0	0
FBgn0039219	1301	1130	29.0135	274.256
FBgn0040929	896	725.225	10.2198	62
FBgn0035690	3034	2863	16.489	394.905
FBgn0004513	4135	3964	0.060314	2
FBgn0036109	565	394.39	0.303108	1
FBgn0036766	661	490.341	0.731385	3
FBgn0028857	1293	1122	0	0
FBgn0053202	4007.04	3836.05	0.019567	0.628
FBgn0028717	3037.22	2866.22	47.3796	1136
FBgn0032480	4081.72	3910.72	28.7338	940
FBgn0036463	4253.29	4082.3	12.922	441.277
FBgn0039078	4821.44	4650.45	0.025802	1.004
FBgn0259234	6849.59	6678.59	9.18955	513.401
FBgn0032005	1803.54	1632.54	240.543	3285
FBgn0031918	1055.98	884.986	0.675392	5
FBgn0266136	6226	6055	5.83458	295.53
FBgn0051729	4183.22	4012.22	60.4234	2028
FBgn0028932	882.35	711.574	10.7713	64.115
FBgn0037690	1727	1556	0.153653	2
FBgn0265670	614	443.376	0	0
FBgn0031182	1785	1614	0.814725	11
FBgn0032769	1175	1004	0	0
FBgn0003057	1220	1049.16	0	0
FBgn0034743	573.15	402.538	4828.77	16260
FBgn0035859	561	390.391	0	0
FBgn0032451	1461	1290	31.0439	335
FBgn0052198	470	299.445	0	0
FBgn0039909	1574.69	1403.69	101.003	1186
FBgn0038918	1776	1605	0	0
FBgn0039712	1359.05	1188.05	70.2334	698
FBgn0030395	2203	2032	0	0
FBgn0028668	595	424.383	0	0
FBgn0267880	410	239.484	9.8e-05	0
FBgn0053993	1860	1689	0	0
FBgn0036660	2258.2	2087.2	8.74236	152.64
FBgn0051822	646	475.347	0	0
FBgn0045486	1185	1014	0.117892	1
FBgn0038327	1082.55	911.551	28.8423	219.932
FBgn0026372	1016	845.002	8039.04	56825
FBgn0037624	2000.85	1829.85	125.09	1914.77
FBgn0032801	955.23	784.415	23.0153	151.021
FBgn0010401	564	393.391	0	0
FBgn0027611	3499	3328	71.7327	1997
FBgn0034520	1756.02	1585.03	0.655441	8.691
FBgn0030973	2284.03	2113.03	37.4375	661.743
FBgn0264502	8748.05	8577.06	0.157283	11.285
FBgn0037754	3417.69	3246.69	8.21898	223.222
FBgn0028990	1576.44	1405.44	113.466	1334
FBgn0267053	629	458.36	0.014301	0.055
FBgn0051815	1500	1329	1.25929	14
FBgn0035196	1083	912.002	0.393231	3
FBgn0036272	1980.05	1809.06	36.4101	551
FBgn0243586	1031	860.002	0.139003	1
FBgn0011474	3433.77	3262.77	25.5714	697.942
FBgn0035236	2237.64	2066.64	87.0551	1505
FBgn0029702	2383	2212	0.162128	3
FBgn0053757	537	366.399	0.978791	3
FBgn0266173	3579	3408	0.30448	8.68
FBgn0036567	1533	1362	49.9862	569.515
FBgn0052262	1051	880.002	11.8184	87
FBgn0261058	937	766.176	0	0
FBgn0035766	3492.17	3321.17	45.1726	1255
FBgn0033867	3427	3256	0.036715	1
FBgn0039429	1910	1739	0.481877	7.01
FBgn0039298	1145.5	974.502	0	0
FBgn0032987	614.124	443.5	7887.66	29263
FBgn0033225	1961	1790	33.2582	498
FBgn0034971	1769.38	1598.38	107.921	1443
FBgn0039180	978	807.17	0	0
FBgn0028864	1483	1312	2.82455	31
FBgn0023097	5420.05	5249.06	22.3029	979.309
FBgn0000078	1606	1435	6.52929	78.378
FBgn0011705	1403.22	1232.22	101.089	1042
FBgn0035155	1286	1115	12.059	112.478
FBgn0011829	4781.49	4610.49	1.53475	59.192
FBgn0283435	898	727.225	0.00084	0.005
FBgn0038928	1163	992.002	13.3762	111
FBgn0035356	695.348	524.681	10.7094	47.004
FBgn0038723	1250	1079	53.2899	481
FBgn0034245	339.543	169.078	228.128	322.658
FBgn0036481	2060.4	1889.4	0.37962	6
FBgn0053288	3690	3519	0.068756	2.024
FBgn0283438	2344	2173	57.7244	1049.3
FBgn0030685	4147.31	3976.31	43.4393	1444.91
FBgn0033635	1261.27	1090.28	163.387	1490.16
FBgn0031721	1179	1008	0	0
FBgn0263621	251	80.587	3.91975	2.642
FBgn0037533	2122.17	1951.17	193.604	3160
FBgn0039920	3978.33	3807.33	13.5011	430
FBgn0033564	2887.99	2716.99	5.14778	117
FBgn0086408	4278.69	4107.69	0.174613	6
FBgn0033889	4955.44	4784.44	103.116	4127
FBgn0036162	1721.61	1550.61	0.231282	3
FBgn0261261	5925.1	5754.1	18.8223	906.001
FBgn0050343	1146.46	975.464	0.012581	0.103
FBgn0037710	1480.16	1309.16	27.9416	306
FBgn0034433	2190.95	2019.95	15.8605	268.001
FBgn0053147	5645.91	5474.92	0.021834	1
FBgn0026575	8043.8	7872.8	68.6527	4521.31
FBgn0036549	1329	1158	18.3752	178
FBgn0036259	2039	1868	0.191985	3
FBgn0029878	3491.82	3320.83	46.4012	1289
FBgn0262889	435	264.462	0	0
FBgn0266579	2377.46	2206.46	0.320503	5.916
FBgn0041337	1844	1673	0.142908	2
FBgn0034435	2885.98	2714.98	0.176122	4
FBgn0035496	1072	901.002	27.8622	210
FBgn0283509	1488.49	1317.5	158.06	1742
FBgn0036106	1353.34	1182.34	0.101107	1
FBgn0029697	4278	4107	0.116428	4
FBgn0028567	671	500.345	0	0
FBgn0029859	1173	1002	0.04853	0.407
FBgn0050280	867.114	696.31	0.17168	1
FBgn0037562	681	510.337	1.17121	5
FBgn0034885	1077.44	906.44	7.38535	56
FBgn0030512	4324.1	4153.11	26.6657	926.412
FBgn0022984	1457.53	1286.53	33.0934	356.155
FBgn0004880	6674.54	6503.54	0.036763	2
FBgn0033943	3158.33	2987.33	0.080033	2
FBgn0030738	2726.97	2555.98	30.4939	652
FBgn0264605	4413	4242	30.7823	1092.32
FBgn0030725	2006	1835	0.06527	1.002
FBgn0032230	1273.24	1102.25	0.650722	6
FBgn0024814	1110.77	939.772	165.907	1304.26
FBgn0033170	784.696	613.981	5.64632	29.001
FBgn0036663	6967.12	6796.12	116.92	6647
FBgn0038324	2702	2531	7.22639	153
FBgn0033015	1789.61	1618.62	40.3509	546.354
FBgn0032013	1642.83	1471.83	5.44176	67
FBgn0051952	1276.5	1105.5	0	0
FBgn0011745	1469	1298	121.077	1314.66
FBgn0004175	415	244.481	0	0
FBgn0039136	1791.84	1620.84	58.339	791
FBgn0051345	984	813.163	0	0
FBgn0264750	734.503	563.817	2.12024	10
FBgn0250835	651.169	480.524	0.248775	1
FBgn0031940	1041	870.002	0	0
FBgn0051390	901	730.224	22.4278	137
FBgn0013348	1517.34	1346.43	0.17757	2
FBgn0025802	6729.58	6558.58	18.3909	1009
FBgn0259926	1198.85	1027.85	0.697819	6
FBgn0035879	4202.03	4031.03	33.1846	1119
FBgn0052413	996	825.154	0	0
FBgn0053470	973.824	802.988	0.694447	4.665
FBgn0266674	2799	2628	15.0506	330.869
FBgn0031062	2053	1882	24.9629	393
FBgn0030347	1475.9	1304.9	20.5207	224
FBgn0004400	1570	1399	11.621	136
FBgn0037573	1481	1310	67.4365	739
FBgn0037009	787	616.289	67.5021	348
FBgn0039277	2680	2509	0.142936	3
FBgn0001098	2171.74	2000.74	24.1984	405
FBgn0052445	1352	1181	0.607328	6
FBgn0050287	955	784.205	0.304876	2
FBgn0035293	2933.5	2762.5	0	0
FBgn0053136	1084	913.002	0	0
FBgn0027550	2581	2410	9.57537	193.042
FBgn0032089	1184	1013	6.43551	54.534
FBgn0039329	3084.88	2913.88	2.33844	57
FBgn0052600	4896.36	4725.36	0.12649	5
FBgn0029870	3488.89	3317.89	68.024	1888
FBgn0026373	970	799.181	53.2347	355.891
FBgn0019949	1476	1305	23.084	252
FBgn0029594	772.641	601.935	56.6702	285.353
FBgn0030521	1425.55	1254.55	395.346	4149
FBgn0058006	2590	2419	2.76742	56
FBgn0283468	2720.24	2549.24	55.5686	1185
FBgn0004779	754	583.306	0	0
FBgn0053111	2322.19	2151.19	8.119	146.103
FBgn0031228	535.587	365.001	116.287	355.059
FBgn0031472	1307	1136	0	0
FBgn0001311	5505.92	5334.92	0.156852	7
FBgn0053512	2994	2823	0.084692	2
FBgn0053002	515.853	345.269	75.132	217
FBgn0037730	1980.21	1809.21	0.330371	5
FBgn0250850	4123	3952	36.8994	1219.87
FBgn0052693	1026	855.002	0	0
FBgn0265271	1396.78	1225.78	1.17028	12
FBgn0032448	898	727.225	0.657528	4
FBgn0085819	895	724.225	54.0639	327.536
FBgn0005658	2177	2006	0.010485	0.176
FBgn0051960	676	505.339	0	0
FBgn0031462	1930	1759	0.06796	1
FBgn0027330	3247.09	3076.09	21.4928	553.057
FBgn0050083	868	697.231	0	0
FBgn0062449	1374.23	1203.23	14.2072	143
FBgn0032490	789.146	618.43	0.1933	1
FBgn0015338	1126	955.002	69.4722	555
FBgn0033320	1702.44	1531.45	0.546411	7
FBgn0037149	1075.27	904.269	20.7551	157
FBgn0260934	4521.37	4350.37	118.269	4304
FBgn0050122	4621.62	4450.62	123.748	4607.17
FBgn0019925	1641	1470	70.099	862
FBgn0033339	4091.75	3920.76	98.8376	3241.68
FBgn0030510	1319.9	1148.9	34.9605	336
FBgn0030493	1369	1198	0.099785	1
FBgn0031002	2455	2284	25.3844	485
FBgn0022344	938	767.221	53.2878	342
FBgn0038126	1869	1698	0	0
FBgn0032397	2223.83	2052.83	29.4659	505.999
FBgn0264393	357	186.531	0	0
FBgn0051501	1107	936.002	0.127716	1
FBgn0052591	1605.16	1434.16	0.166707	2
FBgn0039158	1373	1202	11.3311	113.935
FBgn0039730	1514.26	1343.26	27.7662	312
FBgn0261112	1655.51	1484.52	22.0642	274
FBgn0035875	1001	830.002	0	0
FBgn0262686	330	159.542	0	0
FBgn0037252	3630	3459	39.3637	1139
FBgn0022153	4865.78	4694.79	48.4558	1903
FBgn0031184	1634.25	1463.25	5.14993	63.037
FBgn0036780	1076	905.081	0	0
FBgn0039498	1064	893.002	0.669329	5
FBgn0053647	573	402.388	0	0
FBgn0030240	3363	3192	21.7267	580.143
FBgn0038834	517.058	346.474	5720.87	16581
FBgn0041342	2480.1	2309.1	162.196	3133
FBgn0038241	483	312.441	0	0
FBgn0027280	2491.22	2320.22	223.142	4331
FBgn0031757	1196	1025	0.34988	3
FBgn0002641	2776.49	2605.5	13.0761	285
FBgn0035873	960	789.201	0.302946	2
FBgn0016081	11031.6	10860.6	39.207	3562
FBgn0000216	532	361.401	0.330776	1
FBgn0043577	678	507.338	0	0
FBgn0036995	4895.48	4724.48	0.126514	5
FBgn0042125	1386	1215	18.2965	185.961
FBgn0034692	1352.43	1181.43	0.303554	3
FBgn0052755	1347	1176	0.508258	5
FBgn0030947	997	826.154	0.484779	3.35
FBgn0284246	1421.31	1250.32	30.1171	315
FBgn0030976	1521.95	1350.95	0.442437	5
FBgn0002945	4884.27	4713.27	1.12044	44.176
FBgn0266491	683	512.336	0.037149	0.159
FBgn0028896	665	494.34	0.725467	3
FBgn0046253	3171	3000	0.119542	3
FBgn0021825	1358	1187	123.671	1228
FBgn0039009	2504	2333	0	0
FBgn0034322	788	617.288	0.193658	1
FBgn0053169	396.322	225.822	16.4104	31
FBgn0029820	2364.38	2193.38	57.1177	1048
FBgn0022724	1341	1170	18.4933	181
FBgn0035570	682	511.336	0	0
FBgn0030403	2509	2338	47.0398	920
FBgn0039798	1217.05	1046.05	2.51416	22
FBgn0035011	525	354.408	0	0
FBgn0028394	1233.33	1062.34	15.8664	141.001
FBgn0040817	894	723.225	0.991745	6
FBgn0031504	855	684.241	0	0
FBgn0038307	723.145	552.466	37.8665	175
FBgn0263076	2359.43	2188.43	0.109249	1.999
FBgn0034010	427.872	257.339	283.366	610
FBgn0033983	2403.5	2232.5	0	0
FBgn0036494	6161.19	5990.19	0.03995	2.001
FBgn0033607	2985.12	2814.12	19.0605	448.698
FBgn0039621	625	454.366	1.31549	5
FBgn0031717	1246.67	1075.68	5.11209	46
FBgn0037498	1380	1209	0	0
FBgn0037684	1511.72	1340.73	2.95635	33.157
FBgn0053319	593	422.383	0.287548	1.016
FBgn0034476	6396	6225	2.90003	151.015
FBgn0037648	1367.26	1196.26	29.5793	296
FBgn0261291	826	655.266	0	0
FBgn0037135	2394.72	2223.72	195.378	3634.4
FBgn0034335	831	660.263	0	0
FBgn0050285	575	404.387	2.0693	7
FBgn0010288	1047.91	876.908	134.687	988
FBgn0030793	1329	1158	47.3833	459
FBgn0004611	5638.69	5467.69	6.73184	307.904
FBgn0035600	1222.48	1051.48	263.192	2315
FBgn0003300	2734.12	2563.13	0.253308	5.431
FBgn0004381	2992.97	2821.97	15.123	357
FBgn0038454	1811	1640	9.77729	134.135
FBgn0030897	5649.69	5478.69	0.131554	6.029
FBgn0028573	5535	5364	1.58231	71
FBgn0086706	2222.39	2051.39	314.212	5392
FBgn0039739	304	133.551	0	0
FBgn0004622	2876.99	2706	0.176708	4
FBgn0266673	2380	2209	10.1738	188
FBgn0052107	3924	3753	0	0
FBgn0031831	647	476.346	0.469348	1.87
FBgn0036765	2203.63	2032.63	9.11581	154.999
FBgn0050354	442.788	272.244	0.878201	2
FBgn0033391	1864.05	1693.05	65.4203	926.532
FBgn0285943	2375	2204	0	0
FBgn0038309	1773	1602	2.76097	37
FBgn0036373	2030.73	1859.73	235.391	3662
FBgn0043532	753.5	582.805	0	0
FBgn0051515	469	298.445	0	0
FBgn0039478	3672.23	3501.23	0.853575	25
FBgn0052774	1891.39	1720.39	0.347427	5
FBgn0020307	4422.62	4251.62	0.180371	6.415
FBgn0032634	516	345.416	94.8266	274
FBgn0031227	1699	1528	4.76768	60.941
FBgn0036911	1230.54	1059.54	13.539	119.999
FBgn0260721	237	66.597	0	0
FBgn0034965	1739.52	1568.52	2.81483	36.935
FBgn0051862	630	459.359	0	0
FBgn0011771	3777	3606	36.1677	1091
FBgn0038167	2460.67	2289.67	27.8799	534
FBgn0023415	883.993	713.219	0.16761	1
FBgn0043903	4875	4704	30.8005	1212
FBgn0037936	1385.92	1214.92	0.393581	4
FBgn0038853	5353	5182	33.2652	1442
FBgn0034214	1782	1611	7.04936	95
FBgn0038472	1185	1014	19.0985	162
FBgn0032713	2063.14	1892.15	0.315892	5
FBgn0034314	1562.97	1391.97	6.28333	73.164
FBgn0033734	1747.79	1576.79	18.4228	243
FBgn0033122	1681.9	1510.9	34.2589	432.999
FBgn0038423	1223	1052.1	0	0
FBgn0030791	1972.15	1801.15	29.7602	448.398
FBgn0031689	1617	1446	11.2433	136
FBgn0020647	3720.08	3549.08	99.561	2955.85
FBgn0033309	1497.02	1326.02	43.4529	482
FBgn0010407	2271	2100	1.3662	24
FBgn0035713	3989.23	3818.23	60.2423	1924.16
FBgn0053493	591.85	421.233	1.70305	6.001
FBgn0027506	3131.86	2960.86	16.9572	420
FBgn0028429	1562.36	1391.36	31.9614	372
FBgn0051644	476.086	305.528	0.391264	1
FBgn0030570	772	601.297	0.198808	1
FBgn0036031	2791.5	2620.5	0	0
FBgn0027053	1194.77	1023.77	62.5871	536
FBgn0039760	1609.04	1438.05	0.249385	3
FBgn0003415	10339.4	10168.4	16.6234	1414
FBgn0034092	516	345.416	0	0
FBgn0010194	3869.22	3698.22	23.2412	719
FBgn0085280	931.5	760.643	0	0
FBgn0283681	1180	1009	15.4019	130
FBgn0026533	2268.62	2097.62	186.861	3278.86
FBgn0000330	1473.98	1302.98	21.1932	231
FBgn0263599	6707	6536	57.9971	3171
FBgn0052823	2094.04	1923.04	2.34557	37.732
FBgn0029091	4507.5	4336.5	0.055133	2
FBgn0037590	1173	1002	0	0
FBgn0031450	2665.6	2494.6	55.7794	1164
FBgn0002917	7782.76	7611.76	0.768752	48.95
FBgn0031361	886.302	715.521	12.1962	73
FBgn0031973	1792	1621	78.9083	1070
FBgn0029848	1907	1736	0.344304	5
FBgn0037751	2652	2481	6.50473	135
FBgn0021995	2530.8	2359.8	43.7685	864
FBgn0025642	1382.73	1211.79	5.32709	54
FBgn0025620	1603	1432	0.166959	2
FBgn0039479	2539.3	2368.3	3.78571	75
FBgn0038952	2693	2522	5.07179	107
FBgn0038211	1713	1542	0	0
FBgn0052266	526	355.407	2.69083	8
FBgn0035911	1514	1343	29.3112	329.297
FBgn0030718	940.575	769.779	111.036	714.999
FBgn0034951	2108.35	1937.35	12.8962	209
FBgn0052226	4504	4333	10.4286	378
FBgn0035914	3464.49	3293.49	0.145186	4
FBgn0030956	2055	1884	11.5298	181.71
FBgn0034240	7778.25	7607.26	20.6486	1314
FBgn0032132	1822	1651	0.072406	1
FBgn0262598	2522.47	2351.47	2.5927	51
FBgn0029730	1594	1423	0	0
FBgn0044020	590.098	419.48	35.0523	123
FBgn0032943	2359	2188	19.6141	359
FBgn0030215	687.941	517.277	0.4622	2
FBgn0039338	4502.63	4331.63	55.2227	2001
FBgn0086676	3058.72	2887.73	142.736	3448
FBgn0284230	2515	2344	22.2593	436.462
FBgn0051633	1452	1281	8.67872	93
FBgn0039402	1248	1077	102.449	923
FBgn0083960	6234	6063	0.690085	35
FBgn0039022	2267	2096	3.25091	57
FBgn0037482	2422	2251	31.439	592
FBgn0031999	3240	3069	2.22024	57
FBgn0082598	1366.02	1195.02	183.862	1838
FBgn0034958	1703.19	1532.19	43.1453	553
FBgn0028476	4827.11	4656.11	17.5099	682
FBgn0036504	1034	863.002	1.24667	9
FBgn0052064	2074	1903	0.062818	1
FBgn0031979	655	484.342	13.5748	55
FBgn0031682	1460.83	1289.83	24.9311	269
FBgn0040496	1828.67	1657.67	0	0
FBgn0039237	507	336.422	0	0
FBgn0029947	1091	920.002	0	0
FBgn0030495	1588.89	1417.89	0.59017	7
FBgn0036085	1917	1746	0.136933	2
FBgn0035282	1544.58	1373.58	0.089243	1.026
FBgn0046706	1815	1644	6.18072	85
FBgn0262475	3459.16	3288.16	1.12702	30.999
FBgn0039303	1801	1630	81.6995	1114
FBgn0032727	1625.33	1454.33	14.3024	174
FBgn0042083	2141	1970	31.433	518
FBgn0039937	2324	2153	0.166571	3
FBgn0026149	1664	1493	15.4532	193
FBgn0017572	1941.24	1770.24	71.1757	1054
FBgn0027601	2627.35	2456.35	16.674	342.616
FBgn0265178	2010	1839	1.47693	22.721
FBgn0033051	2184.6	2013.6	29.5533	497.801
FBgn0037635	884.766	714.021	31.1404	186
FBgn0025885	1986	1815	856.029	12997
FBgn0086655	5134.1	4963.1	6.55383	272.098
FBgn0051848	816	645.274	0.185259	1
FBgn0042627	7920.99	7749.99	1.20314	78
FBgn0283439	1321	1150	0.800965	7.705
FBgn0263314	564	393.39	0	0
FBgn0050418	2817	2646	0.180714	4
FBgn0032805	1297	1126	9.79087	92.223
FBgn0052075	1790.69	1619.7	8.63524	117
FBgn0050476	546	375.396	21.9726	69
FBgn0030617	4968.05	4797.05	0.07476	3
FBgn0032414	5159	4988	0.071912	3.001
FBgn0038565	1549	1378	0.347002	4
FBgn0039025	2208	2037	9.91741	168.993
FBgn0036624	4065.9	3894.9	13.9035	453.001
FBgn0005585	1430.48	1259.48	1460.46	15387.1
FBgn0037092	2040.38	1869.38	5.52836	86.452
FBgn0264299	1479.5	1308.56	0	0
FBgn0015298	653	482.344	69.6421	281
FBgn0034408	4467.5	4296.51	2.6432	95
FBgn0037008	1124	953.002	9.40784	75
FBgn0261053	6861.57	6690.57	1.14351	64
FBgn0026409	1701.5	1530.5	571.897	7321.99
FBgn0003502	3496.47	3325.47	25.1993	701
FBgn0051145	3078.84	2907.84	0.825398	20.078
FBgn0011481	4015.22	3844.22	26.291	845.46
FBgn0037222	1325.53	1154.53	28.267	273.001
FBgn0001120	923	752.223	0.158919	1
FBgn0003655	2022	1851	7.94366	123
FBgn0040071	4073.87	3902.88	28.179	920
